Nama,VGA,Processor,Penyimpanan,Ukuran Layar,RAM,Keyboard,Tipe Layar,Harga,0,1,2,3
ASUS ROG G15 G513RW R97RD6GO AMD RYZEN 9 6900HX 32GB DDR5 2TB SSD RTX3070TI-8GB 15.6 FHD IPS 300HZ PKRGB WIN11HOME + OHS ECLIPSE GREY,NVIDIA RTX3070TI,AMD Ryzen 9,2TB,16 Inch,8GB,Standart Keyboard,Non Touchscreen,30199000,,,,
ASUS ROG G15 G513RW R97RD6GO AMD RYZEN 9 6900HX 32GB DDR5 1TB SSD RTX3070TI-8GB 15.6 FHD IPS 300HZ PKRGB WIN11HOME + OHS ECLIPSE GREY,NVIDIA RTX3070TI,AMD Ryzen 9,1TB,16 Inch,8GB,Standart Keyboard,Non Touchscreen,29199000,,,,
ASUS ROG G15 G513RW R77RG6GO AMD RYZEN 7 6800HS 16GB DDR5 2TB SSD SSD RTX3070TI-8GB 15.6 QHD IPS 165HZ PKRGB WIN11HOME + OHS ECLIPSE GREY,NVIDIA RTX3070TI,AMD Ryzen 7,2TB,16 Inch,8GB,Standart Keyboard,Non Touchscreen,28399000,,,,
ASUS ROG G15 G513RW R77RG6GO AMD RYZEN 7 6800HS 16GB DDR5 1TB SSD RTX3070TI-8GB 15.6 QHD IPS 165HZ PKRGB WIN11HOME + OHS ECLIPSE GREY,NVIDIA RTX3070TI,AMD Ryzen 7,1TB,16 Inch,8GB,Standart Keyboard,Non Touchscreen,27399000,,,,
ASUS ROG G15 G513RW R77RD6GO AMD RYZEN 7 6800HS 16GB DDR5 2TB SSD RTX3070TI-8GB 15.6 FHD IPS 300HZ PKRGB WIN11HOME + OHS ECLIPSE GREY,NVIDIA RTX3070TI,AMD Ryzen 7,2TB,16 Inch,8GB,Standart Keyboard,Non Touchscreen,27499000,,,,
ASUS ROG G15 G513RW R77RD6GO AMD RYZEN 7 6800HS 16GB DDR5 1TB SSD RTX3070TI-8GB 15.6 FHD IPS 300HZ PKRGB WIN11HOME + OHS ECLIPSE GREY,NVIDIA RTX3070TI,AMD Ryzen 7,1TB,16 Inch,8GB,Standart Keyboard,Non Touchscreen,26499000,,,,
ASUS ROG G15 G513RS R938G6T011 AMD RYZEN 9 6900HX 32GB DDR5 2TB SSD RTX3080-8GB 15.6 QHD IPS 165HZ PKRGB WIN11HOME + OHS ECLIPSE GREY,NVIDIA RTX3080,AMD Ryzen 9,2TB,16 Inch,8GB,Standart Keyboard,Non Touchscreen,35299000,,,,
ASUS ROG G15 G513RS R938G6T011 AMD RYZEN 9 6900HX 32GB DDR5 1TB SSD RTX3080-8GB 15.6 QHD IPS 165HZ PKRGB WIN11HOME + OHS ECLIPSE GREY,NVIDIA RTX3080,AMD Ryzen 9,1TB,16 Inch,8GB,Standart Keyboard,Non Touchscreen,34199000,,,,
ASUS ROG G15 G513RM R936G6GO AMD RYZEN 9 6900HX 16GB DDR5 1TB SSD RTX3060-6GB 15.6 QHD IPS 165HZ PKRGB WIN11HOME + OHS ECLIPSE GREY,NVIDIA RTX3060,AMD Ryzen 9,1TB,16 Inch,16GB,Standart Keyboard,Non Touchscreen,25499000,,,,
ASUS ROG G15 G513RM R936D6GO AMD RYZEN 9 6900HX 16GB DDR5 1TB SSD RTX3060-6GB 15.6 FHD IPS 300HZ PKRGB WIN11HOME + OHS ECLIPSE GREY,NVIDIA RTX3060,AMD Ryzen 9,1TB,16 Inch,16GB,Standart Keyboard,Non Touchscreen,24499000,,,,
ASUS ROG G15 G513RM R736D6GO AMD RYZEN 7 6800H 16GB DDR5 512GB RTX3060-6GB 15.6″ FHD IPS 300HZ PKRGB WIN11HOME + OHS ECLIPSE GREY,NVIDIA RTX3060,AMD Ryzen 7,512GB,16 Inch,16GB,Standart Keyboard,Non Touchscreen,24999000,,,,
ASUS ROG G15 G513RM AMD RYZEN 7 6800H 16GB DDR5 1TB SSD RTX3060-6GB 15.6″ FHD 300HZ RGB WIN11HOME ECLIPSE GREY,NVIDIA RTX3060,AMD Ryzen 7,1TB,16 Inch,16GB,Standart Keyboard,Non Touchscreen,21299000,,,,
ASUS ROG G15 G513RC R735BG6G AMD RYZEN 7 6800H 8GB 512GB RTX3050-4GB 15.6″ FHD IPS 144HZ RGB WIN11HOME + OHS ECLIPSE GRAY,NVIDIA RTX3050,AMD Ryzen 7,512GB,16 Inch,8GB,Standart Keyboard,Non Touchscreen,18799000,,,,
ASUS ROG G15 G513RC R735BG6G AMD RYZEN 7 6800H 16GB 512GB RTX3050-4GB 15.6″ FHD IPS 144HZ RGB WIN11HOME + OHS ECLIPSE GRAY,NVIDIA RTX3050,AMD Ryzen 7,512GB,16 Inch,16GB,Standart Keyboard,Non Touchscreen,19799000,,,,
ASUS ROG G15 G513RC R735BG6G AMD RYZEN 7 6800H 16GB 1TB SSD RTX3050-4GB 15.6″ FHD IPS 144HZ RGB WIN11HOME + OHS ECLIPSE GRAY,NVIDIA RTX3050,AMD Ryzen 7,1TB,16 Inch,16GB,Standart Keyboard,Non Touchscreen,18699000,,,,
ASUS ROG G15 G513RC R735B7GO AMD RYZEN 7 6800H 16GB 512GB RTX3050-4GB 15.6 FHD 144HZ 4RGB WIN11HOME + OHS ECLIPSE GREY,NVIDIA RTX3050,AMD Ryzen 7,512GB,16 Inch,16GB,Standart Keyboard,Non Touchscreen,17899000,,,,
ASUS ROG G15 G513RC R735B7GO AMD RYZEN 7 6800H 16GB 1TB SSD RTX3050-4GB 15.6 FHD 144HZ 4RGB WIN11HOME + OHS ECLIPSE GRAY,NVIDIA RTX3050,AMD Ryzen 7,1TB,16 Inch,16GB,Standart Keyboard,Non Touchscreen,18499000,,,,
ASUS ROG G15 G513QY R9X8G6TO11 AMD RYZEN 9 5900HX 16GB 1TB SSD RX6800-12GB 15.6″ QHD IPS 165HZ RGB WIN11HOME + OHS GREY,NVIDIA RX6800,AMD Ryzen 9,1TB,16 Inch,16GB,Standart Keyboard,Non Touchscreen,27999000,,,,
ASUS ROG G15 G513IC R735B7GO11 AMD RYZEN 7 4800H 8GB 512GB RTX3050 15.6″ FHD IPS 144HZ RGB WIN11HOME + OHS GREY,NVIDIA RTX3050,AMD Ryzen 7,512GB,16 Inch,8GB,Standart Keyboard,Non Touchscreen,16999000,,,,
ASUS ROG FLOW Z13 GZ301ZE I9R5E6TO INTEL I9 12900H 16GB 1TB SSD RTX3050TI-4GB 13.4 4K IPS TOUCH FP RGB WIN11HOME + OHS STYLUS PEN BLACK,NVIDIA RTX3050TI,Intel Core i9,1TB,13 Inch,16GB,Standart Keyboard,Touchscreen,29299000,,,,
ASUS ROG FLOW Z13 GZ301ZE I9R5A6TO INTEL I9 12900H 16GB 1TB SSD RTX3050TI-4GB 13.4 FHD IPS TOUCH 120HZ FP RGB WIN11HOME + OHS STYLUS PEN BLACK,NVIDIA RTX3050TI,Intel Core i9,1TB,13 Inch,16GB,Standart Keyboard,Touchscreen,27699000,,,,
ASUS ROG FLOW Z13 GZ301ZC INTEL I7 12700H 16GB DDR5 512GB RTX3050-4GB 13.4 WUXGA IPS TOUCH 120HZ FP RGB WIN11HOME BLACK,NVIDIA RTX3050,Intel Core i7,512GB,13 Inch,16GB,Standart Keyboard,Touchscreen,20999000,,,,
ASUS ROG FLOW Z13 GZ301ZC INTEL I7 12700H 16GB DDR5 1TB RTX3050-4GB 13.4 WUXGA IPS TOUCH 120HZ FP RGB WIN11HOME BLACK,NVIDIA RTX3050,Intel Core i7,1TB,13 Inch,16GB,Standart Keyboard,Touchscreen,21499000,,,,
ASUS ROG FLOW Z13 GZ301ZC INTEL I7 12700H 16GB 512GB RTX3050-4GB 13.4″ FHD TOUCH RGB FP WIN11HOME BLACK,NVIDIA RTX3050,Intel Core i7,512GB,13 Inch,16GB,Standart Keyboard,Touchscreen,21999000,,,,
ASUS ROG FLOW Z13 GZ301ZC I735A6TO INTEL I7 12700H 2IN1 16GB 512GB IRIS XE 13.4″ FHD IPS TOUCH 120HZ FP RGB WIN11HOME + OHS BLACK STYLUS PEN,Intel Iris XE,Intel Core i7,512GB,13 Inch,16GB,Standart Keyboard,Touchscreen,25399000,,,,
ASUS ROG FLOW Z13 GZ301ZC I735A6TO INTEL I7 12700H 2IN1 16GB 1TB SSD IRIS XE 13.4″ FHD IPS TOUCH 120HZ FP RGB WIN11HOME + OHS BLACK STYLUS PEN,Intel Iris XE,Intel Core i7,1TB,13 Inch,16GB,Standart Keyboard,Touchscreen,26399000,,,,
ASUS ROG FLOW Z13 GZ301ZC I735A6TO INTEL I7 12700H 16GB 512GB RTX3050-4GB 13.4 WUXGA IPS 120HZ TOUCH FP RGB WIN11HOME + OHS STYLUS PEN BLACK,NVIDIA RTX3050,Intel Core i7,512GB,13 Inch,16GB,Standart Keyboard,Touchscreen,23399000,,,,
ASUS ROG FLOW Z13 GZ301ZC I735A6TO INTEL I7 12700H 16GB 1TB SSD RTX3050-4GB 13.4 WUXGA IPS 120HZ TOUCH FP RGB WIN11HOME + OHS STYLUS PEN BLACK,NVIDIA RTX3050,Intel Core i7,1TB,13 Inch,16GB,Standart Keyboard,Touchscreen,24299000,,,,
ASUS ROG FLOW Z13 GZ301ZA I5IRXA6TO INTEL I5 12500H 2IN1 16GB 512GB IRIS XE 13.4″ WUXGA IPS TOUCH 120HZ FP RGB WIN11HOME + OHS BLACK STYLUS PEN,Intel Iris XE,Intel Core i5,512GB,13 Inch,16GB,Standart Keyboard,Touchscreen,18499000,,,,
ASUS ROG FLOW Z13 GZ301ZA I5IRXA6TO INTEL I5 12500H 2IN1 16GB 512GB IRIS XE 13.4 WUXGA IPS TOUCH 120HZ FP RGB WIN11HOME + OHS BLACK,Intel Iris XE,Intel Core i5,512GB,13 Inch,16GB,Standart Keyboard,Touchscreen,20299000,,,,
ASUS ROG FLOW Z13 GZ301ZA I5IRXA6TO INTEL I5 12500H 2IN1 16GB 1TB IRIS XE 13.4″ WUXGA IPS TOUCH 120HZ FP RGB WIN11HOME + OHS BLACK STYLUS PEN,Intel Iris XE,Intel Core i5,1TB,13 Inch,16GB,Standart Keyboard,Touchscreen,20499000,,,,
ASUS ROG FLOW Z13 GZ301VV I946G6TO INTEL I9 13900H 16GB 1TB SSD RTX4060-8GB NEBULA 13.4 4K IPS TOUCH FP RGB WIN11HOME + OHS STYLUS PEN BLACK,NVIDIA RTX4060,Intel Core i9,1TB,13 Inch,8GB,Standart Keyboard,Touchscreen,34999000,,,,
ASUS ROG FLOW Z13 GZ301VF I925G6T-O INTEL I9 13900H 16GB 512GB RTX4050-6GB NEBULA 13.0 QHD IPS TOUCH 165HZ FP RGB WIN11HOME + OHS STYLUS PEN BLACK,NVIDIA RTX4050,Intel Core i9,1TB,13 Inch,16GB,Standart Keyboard,Touchscreen,28599000,,,,
ASUS ROG FLOW X16 GV601RM R936G6TO AMD RYZEN 9 6800HS 16GB 1TB SSD RTX3060-6GB 16.0 QHD 165HZ TOUCH RGB WIN11HOME + OHS STYLUS PEN BLACK,NVIDIA RTX3060,AMD Ryzen 9,1TB,16 Inch,16GB,Standart Keyboard,Touchscreen,35999000,,,,
ASUS ROG FLOW X16 GV601RM R736G6TO AMD RYZEN 7 6800HS 16GB 1TB SSD RTX3060-6GB 16.0 QHD 165HZ TOUCH RGB WIN11HOME + OHS STYLUS PEN BLACK,NVIDIA RTX3060,AMD Ryzen 7,1TB,16 Inch,16GB,Standart Keyboard,Touchscreen,30499000,,,,
ASUS ROG FLOW X16 GV601RE R7R5G6TO AMD RYZEN 6800HS 16GB 512GB RTX3050TI-4GB 16.0 QHD 165HZ TOUCH RGB WIN11HOME + OHS STYLUS PEN BLACK,NVIDIA RTX3050TI,AMD Ryzen 7,512GB,16 Inch,16GB,Standart Keyboard,Touchscreen,24099000,,,,
ASUS ROG FLOW X13 GV302XV R946G6TO AMD RYZEN 9 7940HS 16GB 1TB SSD RTX4060-4GB 13.4 WQXGA IPS 120HZ TOUCH BL FP WIN11HOME + OHS BLACK,NVIDIA RTX4060,AMD Ryzen 9,1TB,13 Inch,16GB,Backlit Keyboard,Touchscreen,32999000,,,,
ASUS ROG FLOW X13 GV301RE R7R5A6TO AMD RYZEN 7 6800HS 16GB 1TB SSD RTX3050TI-4GB 13.4″ WUXGA IPS 120HZ TOUCH BL FP WIN11HOME + OHS BLACK,NVIDIA RTX3050TI,AMD Ryzen 7,1TB,13 Inch,16GB,Backlit Keyboard,Touchscreen,26100000,,,,
ASUS ROG FLOW X13 GV301RE R7R5A6TO AMD RYZEN 7 6800HS 16GB 1TB SSD RTX3050TI-4GB 13.4″ WUXGA 120HZ TOUCH BL FP WIN11HOME + OHS BLACK,NVIDIA RTX3050TI,AMD Ryzen 7,1TB,13 Inch,16GB,Backlit Keyboard,Touchscreen,27999000,,,,
ASUS ROG FLOW X13 GV301RE AMD RYZEN 9 6900HS 16GB DDR5 1TB SSD RTX3050TI-4GB 13.4 WUXGA IPS 120HZ TOUCH BL FP WIN11HOME BLACK + OFFICE 365,NVIDIA RTX3050TI,AMD Ryzen 9,1TB,13 Inch,16GB,Backlit Keyboard,Touchscreen,20799000,,,,
ASUS ROG FLOW X13 GV301RE AMD RYZEN 9 6900HS 16GB DDR5 1TB SSD RTX3050TI-4GB 13.4 WUXGA IPS 120HZ TOUCH BL FP WIN11HOME BLACK,NVIDIA RTX3050TI,AMD Ryzen 9,1TB,13 Inch,16GB,Backlit Keyboard,Touchscreen,19999000,,,,
ASUS ROG FLOW X13 GV301RC R935A6TO RYZEN 9 6900HS 16GB 1TB SSD RTX3050-4GB 13.4″ WUXGA IPS 120HZ TOUCH BL FP WIN11HOME + OHS STYLUS PEN BLACK,NVIDIA RTX3050,AMD Ryzen 9,1TB,13 Inch,16GB,Backlit Keyboard,Touchscreen,25600000,,,,
ASUS ROG FLOW X13 GV301RC R735A6TO RYZEN 7 6800HS 16GB 512GB RTX3050-4GB 13.4″ WUXGA IPS 120HZ TOUCH BL FP WIN11HOME + OHS STYLUS PEN BLACK,NVIDIA RTX3050,AMD Ryzen 7,512GB,13 Inch,16GB,Backlit Keyboard,Touchscreen,23700000,,,,
ASUS ROG FLOW X13 GV301RC AMD RYZEN 9 6900HS 16GB DDR5 1TB SSD RTX3050-4GB 13.4 WUXGA IPS 120HZ TOUCH BL FP STYLUS PEN WIN11PRO OFF BLACK,NVIDIA RTX3050,AMD Ryzen 9,1TB,13 Inch,16GB,Backlit Keyboard,Touchscreen,24999000,,,,
ASUS ROG FLOW X13 GV301RC AMD RYZEN 7 6800HS 16GB DDR5 1TB SSD RTX3050-4GB 13.4 WUXGA IPS 120HZ TOUCH BL FP WIN11HOME BLACK,NVIDIA RTX3050,AMD Ryzen 7,1TB,13 Inch,16GB,Backlit Keyboard,Touchscreen,17299000,,,,
ASUS ROG FLOW X13 GV301RA R7RADA6TO AMD RYZEN 7 6800HS 16GB 512GB RADEON 680M 13.4 WUXGA IPS 120HZ TOUCH BL FP WIN11HOME + OHS STYLUS PEN BLACK,AMD Radeon,AMD Ryzen 7,512GB,13 Inch,16GB,Backlit Keyboard,Touchscreen,19399000,,,,
ASUS ROG FLOW X13 GV301QH AMD RYZEN 9 5980HS 32GB 1TB SSD GTX1650-4GB MAX-Q DESIGN 13.4 WQUXGA TOUCH BL FP WIN10PRO OFF BLACK + STYLUS PEN + EXT ROG XG MOBILE RTX3080-16GB,NVIDIA GTX1650,AMD Ryzen 9,1TB,13 Inch,16GB,Backlit Keyboard,Touchscreen,23999000,,,,
ASUS ROG FLOW X13 GV301QH AMD RYZEN 9 5980HS 32GB 1TB SSD GTX1650-4GB MAX-Q DESIGN 13.4 4K TOUCH BL FP WIN10PRO BLACK,NVIDIA GTX1650,AMD Ryzen 9,1TB,13 Inch,32GB,Backlit Keyboard,Touchscreen,17799000,,,,
ALIENWARE M15 R7 INTEL I7 12700H 32GB DDR5 1TB SSD RTX3070TI-8GB 15.6″ WQHD 240HZ RGB WIN10HOME BLACK,NVIDIA RTX3070TI,Intel Core i7,1TB,16 Inch,8GB,Standart Keyboard,Non Touchscreen,30599000,,,,
ALIENWARE M15 R6 INTEL I7 11800H 16GB 1TB SSD RTX3060-6GB 15.6″ WQHD 240HZ RGB WIN11HOME BLACK,NVIDIA RTX3060,Intel Core i7,1TB,16 Inch,16GB,Standart Keyboard,Non Touchscreen,25499000,,,,
ALIENWARE M15 R5 AMD RYZEN 7 5800H 32GB 2TB SSD RTX3070-8GB 15.6″ FHD 165HZ RGB WIN11HOME BLACK,NVIDIA RTX3070,AMD Ryzen 7,2TB,16 Inch,8GB,Standart Keyboard,Non Touchscreen,25699000,,,,
ALIENWARE M15 R5 AMD RYZEN 7 5800H 32GB 1TB SSD RTX3070-8GB 15.6″ FHD 165HZ RGB WIN11HOME BLACK,NVIDIA RTX3070,AMD Ryzen 7,1TB,16 Inch,8GB,Standart Keyboard,Non Touchscreen,24399000,,,,
ALIENWARE M15 R5 AMD RYZEN 7 5800H 16GB 2TB SSD RTX3070-8GB 15.6″ FHD 165HZ RGB WIN11HOME BLACK,NVIDIA RTX3070,AMD Ryzen 7,2TB,16 Inch,8GB,Standart Keyboard,Non Touchscreen,24799000,,,,
ACER PREDATOR HELIOS 300 PH315 55 INTEL I7 12700H 32GB 2TB NVME RTX3070TI-8GB 15.6″ QHD 165HZ 100DCIP3 PKRGB WIN11HOME + OHS BLACK,NVIDIA RTX3070TI,Intel Core i7,2TB,16 Inch,8GB,Standart Keyboard,Non Touchscreen,35499000,,,,
ACER PREDATOR HELIOS 300 PH315 55 INTEL I7 12700H 32GB 1TB SSD RTX3070TI-8GB 15.6″ QHD 165HZ 100DCIP3 PKRGB WIN11HOME + OHS BLACK,NVIDIA RTX3070TI,Intel Core i7,1TB,16 Inch,8GB,Standart Keyboard,Non Touchscreen,33999000,,,,
ACER PREDATOR HELIOS 300 PH315 55 INTEL I7 12700H 16GB 1TB SSD RTX3070TI-8GB 15.6″ QHD 165HZ 100DCIP3 PKRGB WIN11HOME + OHS BLACK,NVIDIA RTX3070TI,Intel Core i7,1TB,16 Inch,8GB,Standart Keyboard,Non Touchscreen,32699000,,,,
ACER PREDATOR HELIOS 18 PH18 55 INTEL I9 13900HX 32GB DDR5 1TB SSD RTX4080-12GB 18.0 WQXGA 240HZ 100DCIP3 PKRGB WIN11HOME + OHS BLACK,NVIDIA RTX4080,Intel Core i9,1TB,18 Inch,32GB,Standart Keyboard,Non Touchscreen,57699000,,,,
ACER PREDATOR HELIOS 16 PH16 55 INTEL I9 13900HX 32GB DDR5 1TB SSD RTX4080-12GB 16.0 WQXGA 240HZ 100DCIP3 PKRGB WIN11HOME + OHS BLACK,NVIDIA RTX4080,Intel Core i9,1TB,16 Inch,32GB,Standart Keyboard,Non Touchscreen,55499000,,,,
ACER PREDATOR HELIOS 16 PH16 55 INTEL I9 13900HX 16GB DDR5 1TB SSD RTX4070-8GB 16.0 WQXGA 240HZ 100DCIP3 PKRGB WIN11HOME + OHS BLACK,NVIDIA RTX4070,Intel Core i9,1TB,16 Inch,8GB,Standart Keyboard,Non Touchscreen,37799000,,,,
ACER NITRO 5 AN515 58 INTEL I9 12900H 32GB DDR5 1TB SSD RTX3060-4GB 15.6 FHD 165HZ 100SRGB TGP140 4RGB WIN11HOME + OHS BLACK,NVIDIA RTX3060,Intel Core i9,1TB,16 Inch,32GB,Standart Keyboard,Non Touchscreen,22999000,,,,
ACER NITRO 5 AN515 58 INTEL I9 12900H 16GB DDR5 512GB RTX3060-4GB 15.6 FHD 165HZ 100SRGB TGP140 4RGB WIN11HOME + OHS BLACK,NVIDIA RTX3060,Intel Core i9,512GB,16 Inch,16GB,Standart Keyboard,Non Touchscreen,20999000,,,,
ACER NITRO 5 AN515 58 INTEL I9 12900H 16GB DDR5 1TB SSD RTX3060-4GB 15.6 FHD 165HZ 100SRGB TGP140 4RGB WIN11HOME + OHS BLACK,NVIDIA RTX3060,Intel Core i9,1TB,16 Inch,16GB,Standart Keyboard,Non Touchscreen,21699000,,,,
ACER NITRO 5 AN515 58 INTEL I7 12700H 8GB 512GB RTX3050-4GB 15.6″ FHD 144HZ 4ZRGB TGP95 WIN11HOME + OHS BLACK,NVIDIA RTX3050,Intel Core i7,512GB,16 Inch,8GB,Standart Keyboard,Non Touchscreen,15699000,,,,
ACER NITRO 5 AN515 58 INTEL I7 12700H 16GB DDR5 512GB RTX3050-4GB 15.6 FHD 144HZ 100SRGB 4ZRGB TGP95 WIN11HOME + OHS BLACK,NVIDIA RTX3050,Intel Core i7,512GB,16 Inch,16GB,Standart Keyboard,Non Touchscreen,16299000,,,,
ACER NITRO 5 AN515 58 INTEL I7 12700H 16GB DDR5 1TB SSD RTX3050-4GB 15.6 FHD 144HZ 100SRGB 4ZRGB TGP95 WIN11HOME + OHS BLACK,NVIDIA RTX3050,Intel Core i7,1TB,16 Inch,16GB,Standart Keyboard,Non Touchscreen,16999000,,,,
ACER NITRO 5 AN515 58 INTEL I7 12700H 16GB 512GB RTX3050-4GB 15.6″ FHD 144HZ 4ZRGB TGP95 WIN11HOME + OHS BLACK,NVIDIA RTX3050,Intel Core i7,512GB,16 Inch,16GB,Standart Keyboard,Non Touchscreen,16199000,,,,
ACER NITRO 5 AN515 58 INTEL I7 12700H 16GB 1TB SSD RTX3050-4GB 15.6″ FHD 144HZ 4ZRGB TGP95 WIN11HOME + OHS BLACK,NVIDIA RTX3050,Intel Core i7,1TB,16 Inch,16GB,Standart Keyboard,Non Touchscreen,16799000,,,,
ACER NITRO 5 AN515 57 INTEL I5 12500H 8GB 512GB RTX3050-4GB 15.6″ FHD 144HZ 4ZRGB TGP95 WIN11HOME + OHS BLACK,NVIDIA RTX3050,Intel Core i5,512GB,16 Inch,8GB,Standart Keyboard,Non Touchscreen,13399000,,,,
ACER NITRO 5 AN515 57 INTEL I5 12500H 8GB 512GB RTX3050-4GB 15.6 FHD IPS 144HZ 100SRGB 4ZRGB TGP95 WIN11HOME + OHS BLACK,NVIDIA RTX3050,Intel Core i5,512GB,16 Inch,8GB,Standart Keyboard,Non Touchscreen,13499000,,,,
ACER NITRO 5 AN515 57 INTEL I5 12500H 16GB 512GB RTX3050-4GB 15.6″ FHD 144HZ 4ZRGB TGP95 WIN11HOME + OHS BLACK,NVIDIA RTX3050,Intel Core i5,512GB,16 Inch,16GB,Standart Keyboard,Non Touchscreen,13899000,,,,
ACER NITRO 5 AN515 57 INTEL I5 12500H 16GB 512GB RTX3050-4GB 15.6 FHD IPS 144HZ 100SRGB 4ZRGB TGP95 WIN11HOME + OHS BLACK,NVIDIA RTX3050,Intel Core i5,512GB,16 Inch,16GB,Standart Keyboard,Non Touchscreen,13999000,,,,
ACER NITRO 5 AN515 57 INTEL I5 12500H 16GB 1TB SSD RTX3050-4GB 15.6″ FHD 144HZ 4ZRGB TGP95 WIN11HOME + OHS BLACK,NVIDIA RTX3050,Intel Core i5,1TB,16 Inch,16GB,Standart Keyboard,Non Touchscreen,14499000,,,,
ACER NITRO 5 AN515 46 AMD RYZEN 7 6800H 16GB 512GB RTX3050-4GB 15.6″ FHD 144HZ 4ZRGB TGP95 WIN11HOME + OHS BLACK,NVIDIA RTX3050,AMD Ryzen 7,512GB,16 Inch,16GB,Standart Keyboard,Non Touchscreen,15599000,,,,
ACER NITRO 5 AN515 46 AMD RYZEN 7 6800H 16GB 512GB RTX3050-4GB 15.6″ FHD 144HZ 100SRGB 4ZRGB TGP140 WIN11HOME + OHS BLACK,NVIDIA RTX3050,AMD Ryzen 7,512GB,16 Inch,16GB,Standart Keyboard,Non Touchscreen,19499000,,,,
ACER ASPIRE 5 SLIM A514 57G INTEL I5 1240P 8GB 512GB RTX2050-4GB 15.6″ FHD IPS BL FP WIN11HOME + OHS GOLD,NVIDIA RTX2050,Intel Core i5,512GB,16 Inch,8GB,Backlit Keyboard,Non Touchscreen,11999000,,,,
ACER ASPIRE 5 SLIM A514 57G INTEL I5 1240P 8GB 512GB RTX2050-4GB 15.6″ FHD IPS BL FP WIN11HOME + OHS BLACK,NVIDIA RTX2050,Intel Core i5,512GB,16 Inch,8GB,Backlit Keyboard,Non Touchscreen,11999000,,,,
ACER ASPIRE 5 SLIM A514 55G INTEL I7 1255U 8GB 512GB MX550-2GB 14″ FHD IPS BL FP WIN11HOME + OHS RED,NVIDIA MX550,Intel Core i7,512GB,14 Inch,8GB,Backlit Keyboard,Non Touchscreen,13199000,,,,
ACER ASPIRE 5 SLIM A514 55G INTEL I7 1255U 8GB 512GB MX550-2GB 14″ FHD IPS BL FP WIN11HOME + OHS GREY,NVIDIA MX550,Intel Core i7,512GB,14 Inch,8GB,Backlit Keyboard,Non Touchscreen,13199000,,,,
ACER ASPIRE 5 SLIM A514 55G INTEL I7 1255U 8GB 512GB MX550-2GB 14″ FHD IPS BL FP WIN11HOME + OHS GOLD,NVIDIA MX550,Intel Core i7,512GB,14 Inch,8GB,Backlit Keyboard,Non Touchscreen,13199000,,,,
ACER ASPIRE 5 SLIM A514 55G INTEL I7 1255U 8GB 512GB MX550-2GB 14″ FHD IPS BL FP WIN11HOME + OHS BLUE,NVIDIA MX550,Intel Core i7,512GB,14 Inch,8GB,Backlit Keyboard,Non Touchscreen,13199000,,,,
ACER ASPIRE 5 SLIM A514 55G INTEL I5 1235U 8GB 512GB MX450-2GB 14″ FHD IPS BL FP WIN11HOME + OHS RED,NVIDIA MX450,Intel Core i5,512GB,14 Inch,8GB,Backlit Keyboard,Non Touchscreen,10999000,,,,
ACER ASPIRE 5 SLIM A514 55G INTEL I5 1235U 8GB 512GB MX450-2GB 14″ FHD IPS BL FP WIN11HOME + OHS GREY,NVIDIA MX450,Intel Core i5,512GB,14 Inch,8GB,Backlit Keyboard,Non Touchscreen,10999000,,,,
ACER ASPIRE 5 SLIM A514 55G INTEL I5 1235U 8GB 512GB MX450-2GB 14″ FHD IPS BL FP WIN11HOME + OHS GOLD,NVIDIA MX450,Intel Core i5,512GB,14 Inch,8GB,Backlit Keyboard,Non Touchscreen,10999000,,,,
ACER ASPIRE 5 SLIM A514 55G INTEL I5 1235U 8GB 512GB MX450-2GB 14″ FHD IPS BL FP WIN11HOME + OHS BLUE,NVIDIA MX450,Intel Core i5,512GB,14 Inch,8GB,Backlit Keyboard,Non Touchscreen,10999000,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,

